track_name,size_bytes,price,rating_count_tot,sup_devices.num,ipadSc_urls.num,lang.num,vpp_lic,currency_USD,cont_rating_12+,cont_rating_17+,cont_rating_4+,cont_rating_9+,prime_genre_Book,prime_genre_Business,prime_genre_Catalogs,prime_genre_Education,prime_genre_Entertainment,prime_genre_Finance,prime_genre_Food & Drink,prime_genre_Games,prime_genre_Health & Fitness,prime_genre_Lifestyle,prime_genre_Medical,prime_genre_Music,prime_genre_Navigation,prime_genre_News,prime_genre_Photo & Video,prime_genre_Productivity,prime_genre_Reference,prime_genre_Shopping,prime_genre_Social Networking,prime_genre_Sports,prime_genre_Travel,prime_genre_Utilities,prime_genre_Weather,user_rating
"HBO NOW: Stream original series, hit movies & more",-0.4401460892,-0.2959602425,-0.07151209098,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Lara Croft GO,2.721490137,0.5595758037,-0.08532356238,-0.09680848864,0.6510506681,0.5764707749,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Sago Mini Boats,-0.2221417312,0.2166755848,-0.1698296971,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Battleplans - #1 Battle Strategy & Defense Game,0.2561148084,-0.2959602425,-0.1598738181,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Submerged: Miku and the Sunken City,0.684793802,0.5595758037,-0.1690770644,-3.307549008,0.6510506681,0.8290265604,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
InMind VR (Cardboard),0.08826103184,-0.2959602425,-0.1687205541,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Does not Commute,-0.3108538932,-0.2959602425,-0.09570197206,0.7058766412,0.6510506681,0.4501928821,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Galactic Keep,0.8883867456,0.3881256942,-0.1680075336,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
City Cars Adventures by BUBL,-0.06635305961,0.2166755848,-0.1700673706,0.1707532213,0.6510506681,0.7027486677,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
100! Block Puzzle - Color jigsaw 10x10 board game,-0.480803098,-0.2959602425,0.07827503288,-0.09680848864,0.1474921879,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Prune,-0.2594346512,0.3881256942,-0.1607452877,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Hugsafe Petracker,-0.5457385646,-0.2959602425,-0.1702390237,0.1707532213,-1.866741733,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Scrivener,-0.5170525802,3.131327446,-0.1616431653,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
Stop! Thief!!,0.6517259494,-0.2959602425,-0.170120187,0.7058766412,0.1474921879,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Filters for iPhone and iPad,-0.3000146851,0.04522547531,-0.1689582276,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Myth Kingdom:Wrath of Gauss,0.3387830142,-0.2959602425,-0.1702390237,0.1707532213,-1.866741733,-0.4337523673,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mastering the piano with Lang Lang,0.002342774067,-0.2959602425,-0.1701597992,-3.575110718,0.1474921879,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Flick Field Goal 17,-0.2806939819,-0.2959602425,-0.1574574709,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Flick Quarterback 17,-0.2667985846,-0.2959602425,-0.1125239745,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Severed,0.104154926,0.2166755848,-0.1493765717,-0.09680848864,0.6510506681,0.7027486677,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Dash Masters,-0.1201328656,-0.2959602425,-0.1682716153,-0.09680848864,0.6510506681,0.5764707749,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Periscope - Live Video Streaming Around the World,-0.2521961584,-0.2959602425,-0.09019586922,-0.09680848864,-0.3560662923,3.607140201,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
Arrow Ambush,-0.482314087,-0.2959602425,0.2525557317,0.1707532213,-0.8596247725,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Fix It Girls - House Makeover,-0.2789463662,-0.2959602425,-0.142629285,0.1707532213,0.6510506681,0.7027486677,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LiveMixtapes,-0.3765847673,-0.2959602425,-0.1629107574,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
Rummikub®,-0.08483559155,0.2166755848,-0.1643367984,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Hallmark eCards,-0.4253897132,-0.2959602425,-0.1633729003,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"MakeupPlus - Natural, Professional Makeup Looks",-0.2339245948,-0.2959602425,-0.1175943426,-0.09680848864,-1.866741733,0.9553044532,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
蜜芽 - 生娃养娃上蜜芽,-0.3147140426,-0.2959602425,-0.1700937788,0.1707532213,0.1474921879,-0.4337523673,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
Blossom Blast Saga - Fun Flower Match & Grow Game,-0.3581193409,-0.2959602425,0.2189513391,1.508561771,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Five Nights at Freddy's 3,-0.4215466694,0.2166755848,-0.03983549453,1.508561771,0.1474921879,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
PowerSchool Mobile,-0.4431851728,-0.2959602425,-0.1102000558,-0.09680848864,0.1474921879,-0.3074744745,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
METAL SAGA -Ark in the wild land-,-0.07030443848,-0.2959602425,-0.1702390237,-3.307549008,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Princess Fairy Rush - Pony Rainbow Adventure,-0.03661508479,-0.2959602425,-0.1644952474,0.7058766412,0.6510506681,0.7027486677,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
( OFFTIME ) light – Track how much you use your phone & Digital Detox and unplug to focus,-0.4751440164,0.2166755848,-0.1699485339,-0.09680848864,-1.866741733,-0.05491868895,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Blackwell 4: Deception,1.245422051,0.3881256942,-0.1698296971,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Bejeweled Stars,-0.1059381215,-0.2959602425,-0.07139325423,-0.09680848864,0.6510506681,0.07135920382,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Jelly Squares Free,-0.4095870486,-0.2959602425,-0.1679547173,-0.09680848864,-1.363183253,0.7027486677,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Laundry Day - Care Symbol Reader,-0.5129187423,-0.1262246341,-0.1697900849,0.1707532213,-1.866741733,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
Mimpi Dreams,-0.07649379169,-0.1262246341,-0.1497198779,0.1707532213,0.6510506681,0.7027486677,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
New Star Cricket,-0.3085731551,-0.2959602425,-0.1687997786,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Demon Hunter: Chronicles from Beyond (Full),1.08833621,0.5595758037,-0.1700145543,0.4383149313,0.6510506681,0.7027486677,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
GIPHY. The GIF Search Engine for All the GIFs,-0.4202124376,-0.2959602425,-0.1429197749,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Exify - Tools for Photos,-0.5312045606,0.04522547531,-0.1697900849,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Head Basketball,-0.182531011,-0.2959602425,0.06792303137,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SongPop 2 - Guess The Song,-0.2259277566,-0.2959602425,-0.04457576053,-0.09680848864,0.6510506681,1.460416024,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
pixivコミック - みんなのマンガアプリ,-0.2967218694,-0.2959602425,-0.1700805747,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
殺意の国のアリス -狂気に目覚めた童話の主人公たち-,-0.404224463,-0.2959602425,-0.1702390237,0.1707532213,-1.866741733,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Door Kickers,2.277604321,0.5595758037,-0.1634389207,-3.575110718,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
豪快ショット連発！ストレス発散テニスゲーム「エアK」,-0.4557520401,-0.2959602425,-0.1702390237,0.7058766412,-0.3560662923,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
三国杀传奇-神将觉醒,0.06873221126,-0.2959602425,-0.1699881461,0.7058766412,0.6510506681,-0.4337523673,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Return to Grisly Manor,-0.06296046158,-0.1262246341,-0.16870735,0.7058766412,0.6510506681,0.8290265604,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
《女性口コミNo.1》水晶玉子の幸福領域占い,-0.5182727752,-0.2959602425,-0.1702258196,0.1707532213,-1.866741733,-0.4337523673,0.08364175006,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Weaphones Antiques: Firearms Simulator,-0.4450610799,0.04522547531,-0.16870735,1.508561771,0.6510506681,1.334138132,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
スロットマニア・フィーバー～本場ラスベガススロット,-0.1882328565,-0.2959602425,-0.1700937788,0.1707532213,0.6510506681,-0.6863081528,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sky Force Reloaded,1.117130529,-0.2959602425,-0.07214588699,-0.09680848864,0.6510506681,0.9553044532,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Draw a Stickman: EPIC 2,0.1842801088,0.04522547531,-0.1516212659,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Basketball Stars™,-0.1599374486,-0.2959602425,0.2023273979,0.1707532213,0.6510506681,0.3239149894,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Confusions de lettres,-0.5404900159,0.2166755848,-0.1702390237,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monkey Swingers,-0.3836436519,-0.2959602425,-0.1694467787,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
CloudPets Gold,0.263837958,0.5595758037,-0.1658948802,0.7058766412,0.6510506681,-0.3074744745,0.08364175006,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Giffage – The GIF Keyboard for GIFs,-0.3761770853,-0.2959602425,-0.1660797374,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
Patterning : Drum Machine,-0.180392819,1.416826351,-0.1661985742,-3.575110718,0.6510506681,0.3239149894,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
∞ Infinity Loop,-0.4060775628,-0.2959602425,-0.1468281836,-0.09680848864,-0.3560662923,0.7027486677,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
最長１週間の献立が簡単に作れるme:new（ミーニュー）,-0.4432222348,-0.2959602425,-0.1702390237,0.1707532213,0.1474921879,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon Heroes: Shooter RPG,1.319004367,-0.2959602425,-0.1667399416,0.7058766412,0.6510506681,-0.05491868895,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
edjing Pro DJ Music Mixer: turntable to remix MP3,-0.2383207176,1.245376242,-0.1682187989,-0.09680848864,0.6510506681,0.9553044532,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
Superdrug,-0.4797111946,-0.2959602425,-0.1702390237,0.1707532213,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Little Broken Robots,-0.3798946886,-0.2959602425,-0.1631220227,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Green Riding Hood,0.3270058525,-0.2959602425,-0.165063023,-0.09680848864,0.6510506681,0.8290265604,0.08364175006,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Terra Monsters 3,0.5466608947,-0.2959602425,-0.1692355134,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
My Boost,-0.4633326436,-0.2959602425,-0.1691430848,-0.09680848864,-1.866741733,-0.4337523673,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
Battlestar Galactica: Squadrons™,0.4232672579,-0.2959602425,-0.1446495098,-0.09680848864,0.6510506681,0.07135920382,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
真モグモグ風林火山2,7.421022408,1.931176679,-0.1702390237,0.7058766412,-1.363183253,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Goat Simulator MMO Simulator,0.9228857614,0.5595758037,-0.1401733255,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
A Noble Circle,-0.3333419716,-0.1262246341,-0.1453361221,-0.09680848864,-0.3560662923,-0.56003026,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Red Ball UP! - Bounce Dash & Dodge Spikes,-0.5037900878,-0.2959602425,-0.1637294105,0.7058766412,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
全民夺宝-时尚购潮流商品平台,-0.4727435395,-0.2959602425,-0.1700013502,0.7058766412,-1.866741733,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DayGram - One line a day Diary (Note/Journal),-0.4463325914,-0.1262246341,-0.169327942,-0.09680848864,-1.866741733,-0.05491868895,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Harvest Land,-0.1659785538,-0.2959602425,-0.1564143482,0.1707532213,0.6510506681,1.460416024,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
みんなのお弁当 by クックパッド ~お弁当をレシピ付きで記録・共有~,-0.4119362089,-0.2959602425,-0.1702390237,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Blitz Breaker,-0.4125063935,0.2166755848,-0.1697240645,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sofia the First: The Secret Library,1.145200714,0.3881256942,-0.1696844522,0.1707532213,0.6510506681,0.1976370966,0.08364175006,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Thumbly Keyboard,-0.3865031274,0.04522547531,-0.1695392073,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
WeicoPro 4,-0.3289886126,-0.1262246341,-0.1688393909,0.1707532213,-1.866741733,-0.05491868895,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3
Never Gone,1.46534508,-0.2959602425,-0.1690902685,-0.09680848864,0.6510506681,0.07135920382,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sorcery! 3,0.3722357414,0.5595758037,-0.1679811254,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Grim Fandango Remastered,9.249034051,0.5595758037,-0.1671360641,-3.307549008,0.6510506681,0.07135920382,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Composer's Sketchpad,-0.06581993706,0.3881256942,-0.169803289,-3.575110718,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4
她社区-只有女生的社区！,-0.3108652969,-0.2959602425,-0.1699353298,0.1707532213,-1.866741733,-0.4337523673,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Scanner For Me - PDF Scan with OCR for Documents,-0.0736200616,0.5595758037,-0.1441477546,-0.09680848864,0.6510506681,1.081582346,0.08364175006,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Sniper Fury: Fun Mobile Shooter Game,2.348392732,-0.2959602425,-0.05673672148,-0.09680848864,0.6510506681,1.207860239,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Cooking Dash™,-0.1247713169,-0.2959602425,0.2761646331,-0.09680848864,0.6510506681,0.7027486677,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Family Organizer - Calendar Planner,-0.3526484202,-0.2959602425,-0.1593060425,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
Inke—Broadcast an amazing life,-0.1723959808,-0.2959602425,-0.1682980235,-0.09680848864,-1.866741733,-0.4337523673,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4
World Conqueror 3,-0.3611812319,-0.1262246341,-0.1557937563,0.1707532213,0.6510506681,-0.05491868895,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Pop the Lock,-0.444909981,-0.2959602425,0.2094311948,0.7058766412,0.1474921879,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
中国搜索-国家权威搜索,-0.397807036,-0.2959602425,-0.1701465951,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
Nonstop Knight,-0.1060977731,-0.2959602425,-0.07990988813,-0.09680848864,0.6510506681,1.207860239,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Browser and File Manager for Documents,-0.4369273974,-0.2959602425,0.1961742949,-0.09680848864,0.1474921879,-0.05491868895,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5
GROW：JOURNEY TO THE LIGHT,-0.358558383,-0.1262246341,-0.1702390237,0.7058766412,0.6510506681,-0.3074744745,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GENIUS Movie Idioms1000,-0.228274066,1.416826351,-0.1702390237,-0.09680848864,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northern Lights Photo Taker,-0.5284448674,-0.1262246341,-0.1698561053,-0.09680848864,-0.8596247725,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4
Kill Shot Bravo,-0.2641956921,-0.2959602425,0.1261134276,-0.09680848864,0.6510506681,5.122474915,0.08364175006,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
R.B.I. Baseball 15,5.901115685,0.5595758037,-0.1503008576,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
DragonVale World,-0.2260817064,-0.2959602425,-0.08601017473,-3.307549008,0.6510506681,0.7027486677,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Words Crush: Hidden Words!,-0.2279633154,-0.2959602425,0.1431598995,0.1707532213,0.6510506681,-0.56003026,0.08364175006,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Stupid Zombies 3,-0.125358607,-0.2959602425,-0.03609873889,0.1707532213,0.1474921879,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
To-Fu Fury,1.260623171,-0.1262246341,-0.1526643885,-0.09680848864,0.6510506681,0.3239149894,0.08364175006,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
教えて!goo,-0.4313310361,-0.2959602425,-0.1702390237,-0.09680848864,-1.866741733,-0.56003026,0.08364175006,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
